"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00027502","BARROW AIRPORT, AK US","1979-05-28",,"33","28",
"USW00027502","BARROW AIRPORT, AK US","1979-05-29",,"29","23",
"USW00027502","BARROW AIRPORT, AK US","1979-05-30",,"35","23",
"USW00027502","BARROW AIRPORT, AK US","1979-05-31",,"43","31",
"USW00027502","BARROW AIRPORT, AK US","1979-06-01",,"33","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-02",,"37","24",
"USW00027502","BARROW AIRPORT, AK US","1979-06-03",,"38","24",
"USW00027502","BARROW AIRPORT, AK US","1979-06-04",,"36","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-05",,"33","25",
"USW00027502","BARROW AIRPORT, AK US","1979-06-06",,"35","23",
"USW00027502","BARROW AIRPORT, AK US","1979-06-07",,"32","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-08",,"42","30",
"USW00027502","BARROW AIRPORT, AK US","1979-06-09",,"42","29",
"USW00027502","BARROW AIRPORT, AK US","1979-06-10",,"49","36",
"USW00027502","BARROW AIRPORT, AK US","1979-06-11",,"37","30",
"USW00027502","BARROW AIRPORT, AK US","1979-06-12",,"33","30",
"USW00027502","BARROW AIRPORT, AK US","1979-06-13",,"33","30",
"USW00027502","BARROW AIRPORT, AK US","1979-06-14",,"33","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-15",,"40","25",
"USW00027502","BARROW AIRPORT, AK US","1979-06-16",,"39","30",
"USW00027502","BARROW AIRPORT, AK US","1979-06-17",,"34","32",
"USW00027502","BARROW AIRPORT, AK US","1979-06-18",,"36","31",
"USW00027502","BARROW AIRPORT, AK US","1979-06-19",,"34","30",
"USW00027502","BARROW AIRPORT, AK US","1979-06-20",,"35","29",
"USW00027502","BARROW AIRPORT, AK US","1979-06-21",,"34","29",
"USW00027502","BARROW AIRPORT, AK US","1979-06-22",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1979-06-23",,"38","28",
"USW00027502","BARROW AIRPORT, AK US","1979-06-24",,"34","27",
"USW00027502","BARROW AIRPORT, AK US","1979-06-25",,"30","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-26",,"34","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-27",,"33","22",
"USW00027502","BARROW AIRPORT, AK US","1979-06-28",,"40","26",
"USW00027502","BARROW AIRPORT, AK US","1979-06-29",,"58","33",
"USW00027502","BARROW AIRPORT, AK US","1979-06-30",,"37","30",
"USW00027502","BARROW AIRPORT, AK US","1979-07-01",,"54","29",
"USW00027502","BARROW AIRPORT, AK US","1979-07-02",,"58","36",
"USW00027502","BARROW AIRPORT, AK US","1979-07-03",,"65","42",
"USW00027502","BARROW AIRPORT, AK US","1979-07-04",,"55","34",
"USW00027502","BARROW AIRPORT, AK US","1979-07-05",,"50","34",
"USW00027502","BARROW AIRPORT, AK US","1979-07-06",,"57","33",
"USW00027502","BARROW AIRPORT, AK US","1979-07-07",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1979-07-08",,"34","30",
"USW00027502","BARROW AIRPORT, AK US","1979-07-09",,"38","30",
"USW00027502","BARROW AIRPORT, AK US","1979-07-10",,"33","28",
"USW00027502","BARROW AIRPORT, AK US","1979-07-11",,"34","27",
"USW00027502","BARROW AIRPORT, AK US","1979-07-12",,"56","31",
"USW00027502","BARROW AIRPORT, AK US","1979-07-13",,"58","41",
"USW00027502","BARROW AIRPORT, AK US","1979-07-14",,"54","40",
"USW00027502","BARROW AIRPORT, AK US","1979-07-15",,"46","38",
"USW00027502","BARROW AIRPORT, AK US","1979-07-16",,"55","30",
"USW00027502","BARROW AIRPORT, AK US","1979-07-17",,"47","30",
"USW00027502","BARROW AIRPORT, AK US","1979-07-18",,"52","37",
"USW00027502","BARROW AIRPORT, AK US","1979-07-19",,"59","38",
"USW00027502","BARROW AIRPORT, AK US","1979-07-20",,"47","33",
"USW00027502","BARROW AIRPORT, AK US","1979-07-21",,"42","33",
"USW00027502","BARROW AIRPORT, AK US","1979-07-22",,"35","32",
"USW00027502","BARROW AIRPORT, AK US","1979-07-23",,"58","32",
"USW00027502","BARROW AIRPORT, AK US","1979-07-24",,"58","42",
"USW00027502","BARROW AIRPORT, AK US","1979-07-25",,"60","41",
"USW00027502","BARROW AIRPORT, AK US","1979-07-26",,"51","37",
"USW00027502","BARROW AIRPORT, AK US","1979-07-27",,"46","34",
"USW00027502","BARROW AIRPORT, AK US","1979-07-28",,"61","37",
"USW00027502","BARROW AIRPORT, AK US","1979-07-29",,"61","46",
"USW00027502","BARROW AIRPORT, AK US","1979-07-30",,"53","42",
"USW00027502","BARROW AIRPORT, AK US","1979-07-31",,"60","42",
"USW00027502","BARROW AIRPORT, AK US","1979-08-01",,"48","43",
"USW00027502","BARROW AIRPORT, AK US","1979-08-02",,"51","40",
"USW00027502","BARROW AIRPORT, AK US","1979-08-03",,"51","36",
"USW00027502","BARROW AIRPORT, AK US","1979-08-04",,"40","35",
"USW00027502","BARROW AIRPORT, AK US","1979-08-05",,"43","35",
"USW00027502","BARROW AIRPORT, AK US","1979-08-06",,"42","34",
"USW00027502","BARROW AIRPORT, AK US","1979-08-07",,"43","36",
"USW00027502","BARROW AIRPORT, AK US","1979-08-08",,"48","36",
"USW00027502","BARROW AIRPORT, AK US","1979-08-09",,"47","39",
"USW00027502","BARROW AIRPORT, AK US","1979-08-10",,"47","39",
"USW00027502","BARROW AIRPORT, AK US","1979-08-11",,"56","41",
"USW00027502","BARROW AIRPORT, AK US","1979-08-12",,"70","47",
"USW00027502","BARROW AIRPORT, AK US","1979-08-13",,"55","41",
"USW00027502","BARROW AIRPORT, AK US","1979-08-14",,"52","40",
"USW00027502","BARROW AIRPORT, AK US","1979-08-15",,"58","42",
"USW00027502","BARROW AIRPORT, AK US","1979-08-16",,"50","42",
"USW00027502","BARROW AIRPORT, AK US","1979-08-17",,"43","39",
"USW00027502","BARROW AIRPORT, AK US","1979-08-18",,"52","40",
"USW00027502","BARROW AIRPORT, AK US","1979-08-19",,"47","43",
"USW00027502","BARROW AIRPORT, AK US","1979-08-20",,"62","45",
"USW00027502","BARROW AIRPORT, AK US","1979-08-21",,"51","45",
"USW00027502","BARROW AIRPORT, AK US","1979-08-22",,"53","47",
"USW00027502","BARROW AIRPORT, AK US","1979-08-23",,"55","49",
"USW00027502","BARROW AIRPORT, AK US","1979-08-24",,"70","49",
"USW00027502","BARROW AIRPORT, AK US","1979-08-25",,"61","53",
"USW00027502","BARROW AIRPORT, AK US","1979-08-26",,"62","52",
"USW00027502","BARROW AIRPORT, AK US","1979-08-27",,"52","42",
"USW00027502","BARROW AIRPORT, AK US","1979-08-28",,"43","40",
"USW00027502","BARROW AIRPORT, AK US","1979-08-29",,"41","38",
"USW00027502","BARROW AIRPORT, AK US","1979-08-30",,"43","36",
"USW00027502","BARROW AIRPORT, AK US","1979-08-31",,"43","37",
"USW00027502","BARROW AIRPORT, AK US","1979-09-01",,"43","40",
"USW00027502","BARROW AIRPORT, AK US","1979-09-02",,"43","39",
"USW00027502","BARROW AIRPORT, AK US","1979-09-03",,"43","37",
"USW00027502","BARROW AIRPORT, AK US","1979-09-04",,"45","37",
"USW00027502","BARROW AIRPORT, AK US","1979-09-05",,"43","39",
"USW00027502","BARROW AIRPORT, AK US","1979-09-06",,"52","39",
"USW00027502","BARROW AIRPORT, AK US","1979-09-07",,"49","40",
"USW00027502","BARROW AIRPORT, AK US","1979-09-08",,"41","37",
"USW00027502","BARROW AIRPORT, AK US","1979-09-09",,"42","35",
"USW00027502","BARROW AIRPORT, AK US","1979-09-10",,"40","33",
"USW00027502","BARROW AIRPORT, AK US","1979-09-11",,"43","37",
"USW00027502","BARROW AIRPORT, AK US","1979-09-12",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1979-09-13",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1979-09-14",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1979-09-15",,"34","30",
"USW00027502","BARROW AIRPORT, AK US","1979-09-16",,"34","32",
"USW00027502","BARROW AIRPORT, AK US","1979-09-17",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","1979-09-18",,"38","24",
"USW00027502","BARROW AIRPORT, AK US","1979-09-19",,"35","26",
"USW00027502","BARROW AIRPORT, AK US","1979-09-20",,"38","28",
"USW00027502","BARROW AIRPORT, AK US","1979-09-21",,"39","33",
"USW00027502","BARROW AIRPORT, AK US","1979-09-22",,"39","35",
"USW00027502","BARROW AIRPORT, AK US","1979-09-23",,"38","33",
"USW00027502","BARROW AIRPORT, AK US","1979-09-24",,"39","30",
"USW00027502","BARROW AIRPORT, AK US","1979-09-25",,"37","31",
"USW00027502","BARROW AIRPORT, AK US","1979-09-26",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1979-09-27",,"38","34",
"USW00027502","BARROW AIRPORT, AK US","1979-09-28",,"37","35",
"USW00027502","BARROW AIRPORT, AK US","1979-09-29",,"35","34",
"USW00027502","BARROW AIRPORT, AK US","1979-09-30",,"35","33",
"USW00027502","BARROW AIRPORT, AK US","1979-10-01",,"34","33",
"USW00027502","BARROW AIRPORT, AK US","1979-10-02",,"34","31",
"USW00027502","BARROW AIRPORT, AK US","1979-10-03",,"32","30",
"USW00027502","BARROW AIRPORT, AK US","1979-10-04",,"30","27",
"USW00027502","BARROW AIRPORT, AK US","1979-10-05",,"30","27",
"USW00027502","BARROW AIRPORT, AK US","1979-10-06",,"32","29",
"USW00027502","BARROW AIRPORT, AK US","1979-10-07",,"30","26",
"USW00027502","BARROW AIRPORT, AK US","1979-10-08",,"29","23",
"USW00027502","BARROW AIRPORT, AK US","1979-10-09",,"32","28",
"USW00027502","BARROW AIRPORT, AK US","1979-10-10",,"33","27",
"USW00027502","BARROW AIRPORT, AK US","1979-10-11",,"28","25",
"USW00027502","BARROW AIRPORT, AK US","1979-10-12",,"25","22",
"USW00027502","BARROW AIRPORT, AK US","1979-10-13",,"24","20",
"USW00027502","BARROW AIRPORT, AK US","1979-10-14",,"22","19",
"USW00027502","BARROW AIRPORT, AK US","1979-10-15",,"20","13",
"USW00027502","BARROW AIRPORT, AK US","1979-10-16",,"13","10",
"USW00027502","BARROW AIRPORT, AK US","1979-10-17",,"12","6",
"USW00027502","BARROW AIRPORT, AK US","1979-10-18",,"21","12",
"USW00027502","BARROW AIRPORT, AK US","1979-10-19",,"22","19",
"USW00027502","BARROW AIRPORT, AK US","1979-10-20",,"26","20",
"USW00027502","BARROW AIRPORT, AK US","1979-10-21",,"24","20",
"USW00027502","BARROW AIRPORT, AK US","1979-10-22",,"20","10",
"USW00027502","BARROW AIRPORT, AK US","1979-10-23",,"15","8",
"USW00027502","BARROW AIRPORT, AK US","1979-10-24",,"8","5",
"USW00027502","BARROW AIRPORT, AK US","1979-10-25",,"9","5",
"USW00027502","BARROW AIRPORT, AK US","1979-10-26",,"5","2",
"USW00027502","BARROW AIRPORT, AK US","1979-10-27",,"4","-1",
"USW00027502","BARROW AIRPORT, AK US","1979-10-28",,"6","2",
"USW00027502","BARROW AIRPORT, AK US","1979-10-29",,"2","-1",
"USW00027502","BARROW AIRPORT, AK US","1979-10-30",,"13","2",
"USW00027502","BARROW AIRPORT, AK US","1979-10-31",,"28","12",
"USW00027502","BARROW AIRPORT, AK US","1979-11-01",,"19","-1",
"USW00027502","BARROW AIRPORT, AK US","1979-11-02",,"29","12",
"USW00027502","BARROW AIRPORT, AK US","1979-11-03",,"27","17",
"USW00027502","BARROW AIRPORT, AK US","1979-11-04",,"24","16",
"USW00027502","BARROW AIRPORT, AK US","1979-11-05",,"20","13",
"USW00027502","BARROW AIRPORT, AK US","1979-11-06",,"24","16",
"USW00027502","BARROW AIRPORT, AK US","1979-11-07",,"28","17",
"USW00027502","BARROW AIRPORT, AK US","1979-11-08",,"32","19",
"USW00027502","BARROW AIRPORT, AK US","1979-11-09",,"31","19",
"USW00027502","BARROW AIRPORT, AK US","1979-11-10",,"29","14",
"USW00027502","BARROW AIRPORT, AK US","1979-11-11",,"27","22",
"USW00027502","BARROW AIRPORT, AK US","1979-11-12",,"27","21",
"USW00027502","BARROW AIRPORT, AK US","1979-11-13",,"22","5",
"USW00027502","BARROW AIRPORT, AK US","1979-11-14",,"12","-2",
"USW00027502","BARROW AIRPORT, AK US","1979-11-15",,"10","0",
"USW00027502","BARROW AIRPORT, AK US","1979-11-16",,"8","3",
"USW00027502","BARROW AIRPORT, AK US","1979-11-17",,"4","2",
"USW00027502","BARROW AIRPORT, AK US","1979-11-18",,"3","-2",
"USW00027502","BARROW AIRPORT, AK US","1979-11-19",,"-1","-7",
"USW00027502","BARROW AIRPORT, AK US","1979-11-20",,"-4","-10",
"USW00027502","BARROW AIRPORT, AK US","1979-11-21",,"-4","-11",
"USW00027502","BARROW AIRPORT, AK US","1979-11-22",,"-4","-10",
"USW00027502","BARROW AIRPORT, AK US","1979-11-23",,"-4","-10",
"USW00027502","BARROW AIRPORT, AK US","1979-11-24",,"23","-13",
"USW00027502","BARROW AIRPORT, AK US","1979-11-25",,"23","10",
"USW00027502","BARROW AIRPORT, AK US","1979-11-26",,"13","0",
"USW00027502","BARROW AIRPORT, AK US","1979-11-27",,"14","-12",
"USW00027502","BARROW AIRPORT, AK US","1979-11-28",,"14","-11",
"USW00027502","BARROW AIRPORT, AK US","1979-11-29",,"8","2",
"USW00027502","BARROW AIRPORT, AK US","1979-11-30",,"4","-7",
"USW00027502","BARROW AIRPORT, AK US","1979-12-01",,"-2","-12",
"USW00027502","BARROW AIRPORT, AK US","1979-12-02",,"2","-4",
"USW00027502","BARROW AIRPORT, AK US","1979-12-03",,"14","-4",
"USW00027502","BARROW AIRPORT, AK US","1979-12-04",,"17","7",
"USW00027502","BARROW AIRPORT, AK US","1979-12-05",,"7","-11",
"USW00027502","BARROW AIRPORT, AK US","1979-12-06",,"-8","-15",
"USW00027502","BARROW AIRPORT, AK US","1979-12-07",,"-14","-26",
"USW00027502","BARROW AIRPORT, AK US","1979-12-08",,"-16","-27",
"USW00027502","BARROW AIRPORT, AK US","1979-12-09",,"-22","-31",
"USW00027502","BARROW AIRPORT, AK US","1979-12-10",,"-15","-25",
"USW00027502","BARROW AIRPORT, AK US","1979-12-11",,"-15","-28",
"USW00027502","BARROW AIRPORT, AK US","1979-12-12",,"0","-28",
"USW00027502","BARROW AIRPORT, AK US","1979-12-13",,"15","-2",
"USW00027502","BARROW AIRPORT, AK US","1979-12-14",,"22","5",
"USW00027502","BARROW AIRPORT, AK US","1979-12-15",,"7","-10",
"USW00027502","BARROW AIRPORT, AK US","1979-12-16",,"-8","-13",
"USW00027502","BARROW AIRPORT, AK US","1979-12-17",,"-1","-14",
"USW00027502","BARROW AIRPORT, AK US","1979-12-18",,"0","-14",
"USW00027502","BARROW AIRPORT, AK US","1979-12-19",,"-13","-20",
"USW00027502","BARROW AIRPORT, AK US","1979-12-20",,"-20","-22",
"USW00027502","BARROW AIRPORT, AK US","1979-12-21",,"-22","-30",
"USW00027502","BARROW AIRPORT, AK US","1979-12-22",,"-23","-30",
"USW00027502","BARROW AIRPORT, AK US","1979-12-23",,"-22","-25",
"USW00027502","BARROW AIRPORT, AK US","1979-12-24",,"-20","-24",
"USW00027502","BARROW AIRPORT, AK US","1979-12-25",,"-16","-21",
"USW00027502","BARROW AIRPORT, AK US","1979-12-26",,"-9","-17",
"USW00027502","BARROW AIRPORT, AK US","1979-12-27",,"-14","-18",
"USW00027502","BARROW AIRPORT, AK US","1979-12-28",,"-13","-17",
"USW00027502","BARROW AIRPORT, AK US","1979-12-29",,"0","-14",
"USW00027502","BARROW AIRPORT, AK US","1979-12-30",,"-8","-11",
"USW00027502","BARROW AIRPORT, AK US","1979-12-31",,"-11","-32",
"USW00027502","BARROW AIRPORT, AK US","1980-01-01",,"-22","-33",
"USW00027502","BARROW AIRPORT, AK US","1980-01-02",,"-22","-31",
"USW00027502","BARROW AIRPORT, AK US","1980-01-03",,"-21","-26",
"USW00027502","BARROW AIRPORT, AK US","1980-01-04",,"-24","-32",
"USW00027502","BARROW AIRPORT, AK US","1980-01-05",,"-15","-28",
"USW00027502","BARROW AIRPORT, AK US","1980-01-06",,"-14","-18",
"USW00027502","BARROW AIRPORT, AK US","1980-01-07",,"11","-19",
"USW00027502","BARROW AIRPORT, AK US","1980-01-08",,"9","-13",
"USW00027502","BARROW AIRPORT, AK US","1980-01-09",,"-13","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-01-10",,"-20","-24",
"USW00027502","BARROW AIRPORT, AK US","1980-01-11",,"-16","-21",
"USW00027502","BARROW AIRPORT, AK US","1980-01-12",,"-16","-25",
"USW00027502","BARROW AIRPORT, AK US","1980-01-13",,"-22","-28",
"USW00027502","BARROW AIRPORT, AK US","1980-01-14",,"-20","-30",
"USW00027502","BARROW AIRPORT, AK US","1980-01-15",,"-25","-31",
"USW00027502","BARROW AIRPORT, AK US","1980-01-16",,"-30","-52",
"USW00027502","BARROW AIRPORT, AK US","1980-01-17",,"-22","-36",
"USW00027502","BARROW AIRPORT, AK US","1980-01-18",,"-3","-33",
"USW00027502","BARROW AIRPORT, AK US","1980-01-19",,"5","-5",
"USW00027502","BARROW AIRPORT, AK US","1980-01-20",,"6","0",
"USW00027502","BARROW AIRPORT, AK US","1980-01-21",,"11","3",
"USW00027502","BARROW AIRPORT, AK US","1980-01-22",,"12","6",
"USW00027502","BARROW AIRPORT, AK US","1980-01-23",,"10","-5",
"USW00027502","BARROW AIRPORT, AK US","1980-01-24",,"-4","-26",
"USW00027502","BARROW AIRPORT, AK US","1980-01-25",,"-3","-22",
"USW00027502","BARROW AIRPORT, AK US","1980-01-26",,"12","-3",
"USW00027502","BARROW AIRPORT, AK US","1980-01-27",,"16","-4",
"USW00027502","BARROW AIRPORT, AK US","1980-01-28",,"0","-6",
"USW00027502","BARROW AIRPORT, AK US","1980-01-29",,"-4","-16",
"USW00027502","BARROW AIRPORT, AK US","1980-01-30",,"-8","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-01-31",,"-8","-25",
"USW00027502","BARROW AIRPORT, AK US","1980-02-01",,"-21","-28",
"USW00027502","BARROW AIRPORT, AK US","1980-02-02",,"-26","-32",
"USW00027502","BARROW AIRPORT, AK US","1980-02-03",,"-30","-34",
"USW00027502","BARROW AIRPORT, AK US","1980-02-04",,"-31","-36",
"USW00027502","BARROW AIRPORT, AK US","1980-02-05",,"-13","-31",
"USW00027502","BARROW AIRPORT, AK US","1980-02-06",,"-8","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-02-07",,"4","-8",
"USW00027502","BARROW AIRPORT, AK US","1980-02-08",,"4","-22",
"USW00027502","BARROW AIRPORT, AK US","1980-02-09",,"0","-21",
"USW00027502","BARROW AIRPORT, AK US","1980-02-10",,"8","-2",
"USW00027502","BARROW AIRPORT, AK US","1980-02-11",,"11","5",
"USW00027502","BARROW AIRPORT, AK US","1980-02-12",,"27","7",
"USW00027502","BARROW AIRPORT, AK US","1980-02-13",,"17","-3",
"USW00027502","BARROW AIRPORT, AK US","1980-02-14",,"29","5",
"USW00027502","BARROW AIRPORT, AK US","1980-02-15",,"30","2",
"USW00027502","BARROW AIRPORT, AK US","1980-02-16",,"2","-18",
"USW00027502","BARROW AIRPORT, AK US","1980-02-17",,"-17","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-02-18",,"-17","-21",
"USW00027502","BARROW AIRPORT, AK US","1980-02-19",,"-20","-23",
"USW00027502","BARROW AIRPORT, AK US","1980-02-20",,"-20","-24",
"USW00027502","BARROW AIRPORT, AK US","1980-02-21",,"-19","-23",
"USW00027502","BARROW AIRPORT, AK US","1980-02-22",,"-22","-25",
"USW00027502","BARROW AIRPORT, AK US","1980-02-23",,"-2","-24",
"USW00027502","BARROW AIRPORT, AK US","1980-02-24",,"9","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-02-25",,"10","-14",
"USW00027502","BARROW AIRPORT, AK US","1980-02-26",,"9","-12",
"USW00027502","BARROW AIRPORT, AK US","1980-02-27",,"-5","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-02-28",,"-7","-16",
"USW00027502","BARROW AIRPORT, AK US","1980-02-29",,"-8","-18",
"USW00027502","BARROW AIRPORT, AK US","1980-03-01",,"-10","-17",
"USW00027502","BARROW AIRPORT, AK US","1980-03-02",,"-3","-13",
"USW00027502","BARROW AIRPORT, AK US","1980-03-03",,"-3","-11",
"USW00027502","BARROW AIRPORT, AK US","1980-03-04",,"-2","-9",
"USW00027502","BARROW AIRPORT, AK US","1980-03-05",,"-5","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-03-06",,"-6","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-03-07",,"-9","-22",
"USW00027502","BARROW AIRPORT, AK US","1980-03-08",,"-13","-22",
"USW00027502","BARROW AIRPORT, AK US","1980-03-09",,"-14","-18",
"USW00027502","BARROW AIRPORT, AK US","1980-03-10",,"-13","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-03-11",,"-16","-21",
"USW00027502","BARROW AIRPORT, AK US","1980-03-12",,"-14","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-03-13",,"-13","-19",
"USW00027502","BARROW AIRPORT, AK US","1980-03-14",,"-10","-15",
"USW00027502","BARROW AIRPORT, AK US","1980-03-15",,"-6","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-03-16",,"-7","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-03-17",,"-7","-12",
"USW00027502","BARROW AIRPORT, AK US","1980-03-18",,"-12","-25",
"USW00027502","BARROW AIRPORT, AK US","1980-03-19",,"-9","-27",
"USW00027502","BARROW AIRPORT, AK US","1980-03-20",,"-4","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-03-21",,"1","-6",
"USW00027502","BARROW AIRPORT, AK US","1980-03-22",,"1","-7",
"USW00027502","BARROW AIRPORT, AK US","1980-03-23",,"3","-6",
"USW00027502","BARROW AIRPORT, AK US","1980-03-24",,"5","-6",
"USW00027502","BARROW AIRPORT, AK US","1980-03-25",,"-6","-13",
"USW00027502","BARROW AIRPORT, AK US","1980-03-26",,"-11","-19",
"USW00027502","BARROW AIRPORT, AK US","1980-03-27",,"-12","-19",
"USW00027502","BARROW AIRPORT, AK US","1980-03-28",,"-11","-23",
"USW00027502","BARROW AIRPORT, AK US","1980-03-29",,"-11","-19",
"USW00027502","BARROW AIRPORT, AK US","1980-03-30",,"-10","-18",
"USW00027502","BARROW AIRPORT, AK US","1980-03-31",,"-10","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-04-01",,"-2","-11",
"USW00027502","BARROW AIRPORT, AK US","1980-04-02",,"1","-6",
"USW00027502","BARROW AIRPORT, AK US","1980-04-03",,"-6","-14",
"USW00027502","BARROW AIRPORT, AK US","1980-04-04",,"-3","-15",
"USW00027502","BARROW AIRPORT, AK US","1980-04-05",,"-5","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-04-06",,"-6","-12",
"USW00027502","BARROW AIRPORT, AK US","1980-04-07",,"-11","-17",
"USW00027502","BARROW AIRPORT, AK US","1980-04-08",,"-10","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-04-09",,"-2","-19",
"USW00027502","BARROW AIRPORT, AK US","1980-04-10",,"-7","-15",
"USW00027502","BARROW AIRPORT, AK US","1980-04-11",,"-5","-18",
"USW00027502","BARROW AIRPORT, AK US","1980-04-12",,"-5","-20",
"USW00027502","BARROW AIRPORT, AK US","1980-04-13",,"-3","-15",
"USW00027502","BARROW AIRPORT, AK US","1980-04-14",,"-3","-9",
"USW00027502","BARROW AIRPORT, AK US","1980-04-15",,"-2","-7",
"USW00027502","BARROW AIRPORT, AK US","1980-04-16",,"-2","-5",
"USW00027502","BARROW AIRPORT, AK US","1980-04-17",,"4","-7",
"USW00027502","BARROW AIRPORT, AK US","1980-04-18",,"4","-10",
"USW00027502","BARROW AIRPORT, AK US","1980-04-19",,"4","-8",
"USW00027502","BARROW AIRPORT, AK US","1980-04-20",,"3","-8",
"USW00027502","BARROW AIRPORT, AK US","1980-04-21",,"4","-6",
"USW00027502","BARROW AIRPORT, AK US","1980-04-22",,"10","-4",
